,Price,Year,Make,Model,Kilometres
38399,24994,2022,chevrolet,malibu,85491
38400,28490,2020,hyundai,palisade,97214
38401,30990,2019,mercedes-benz,glc,87236
38402,30995,2021,buick,envision,63831
38403,31399,2024,chevrolet,malibu,15
38404,46995,2022,dodge,durango,55993
38405,46995,2022,toyota,camry,55993
38406,35495,2021,audi,q5,64225
38407,62920,2024,ford,bronco,0
38408,19500,2015,ford,explorer,120000
38409,42498,2022,jeep,grand cherokee l,26000
38410,55548,2025,ram,1500,0
38411,35777,2021,jeep,wrangler,44251
38412,41219,2021,ram,1500,64815
38413,44985,2021,jeep,grand cherokee,23778
38414,44995,2022,ram,1500,10315
38415,55810,2024,ford,f-150,27
38416,55995,2023,mercedes-benz,c-class,11487
38417,75519,2023,ram,1500 classic,10533
38418,66581,2025,ram,1500,0
38419,9999,2017,ford,explorer,229938
38420,79630,2025,ram,1500,0
38421,46888,2023,ram,1500 classic,11044
38422,29888,2022,chrysler,300,79200
38423,13500,2019,kia,sedona,310000
38424,37310,2024,ford,bronco sport,0
38425,79995,2023,jeep,grand cherokee,14500
38426,92003,2023,gmc,sierra 1500,3310
38427,111721,2024,ram,3500,67
38428,31247,2022,dodge,charger,78778
38429,37783,2019,audi,s4,74191
38430,11500,2014,hyundai,santa fe sport,191164
38431,11500,2014,audi,q7,191164
38432,58277,2024,mercedes-benz,glb,10812
38433,35495,2021,toyota,rav4,99996
38434,33888,2021,ram,1500 classic,37309
38435,49999,2021,lexus,rx,47608
38436,54255,2024,jeep,grand cherokee l,0
38437,59395,2024,volkswagen,atlas cross sport,90
38438,23541,2023,nissan,kicks,24826
38439,43258,2021,dodge,durango,65221
38440,38885,2023,toyota,prius prime,21127
38441,47995,2021,jeep,wrangler,33541
38442,19989,2019,volkswagen,tiguan,84163
38443,27885,2005,mercedes-benz,slk-class,55827
38444,90408,2024,cadillac,ct4-v,30
38445,27607,2021,toyota,rav4,102337
38446,20405,2021,kia,seltos,111241
38447,16488,2018,ford,escape,126735
38448,22588,2018,audi,a5,118588
38449,62393,2024,nissan,ariya,0
38450,45844,2025,kia,sportage,36
38451,41994,2025,kia,sorento,12
38452,27688,2020,gmc,terrain,48707
38453,88930,2022,audi,e-tron gt,19980
38454,149900,2024,porsche,taycan,10376
38455,93464,2024,gmc,sierra 1500,11
38456,32995,2017,mercedes-benz,e-class,52000
38457,48995,2024,kia,ev6,522
38458,13888,2018,hyundai,elantra,64025
38459,35995,2019,volvo,xc90,69899
38460,41495,2022,chevrolet,silverado 1500 ltd,78632
38461,33950,2022,ford,mustang,59144
38462,58899,2024,toyota,rav4 prime,1572
38463,63340,2024,ford,f-150,25
38464,88573,2025,gmc,sierra 3500hd,43
38465,47888,2022,ford,mustang,17300
38466,119995,2023,land rover,range rover sport,8283
38467,119999,2024,jeep,wrangler,50
38468,130490,2024,ford,f-350,51
38469,23500,2020,honda,civic sedan,52863
38470,30499,2023,nissan,altima,42669
38471,41997,2022,nissan,pathfinder,64299
38472,79750,2024,chrysler,grand caravan,10
38473,25950,2023,mitsubishi,rvr,21850
38474,52980,2024,chevrolet,silverado 1500,5
38475,58999,2023,chevrolet,silverado 2500hd,26568
38476,40995,2022,gmc,canyon,40782
38477,62535,2024,jeep,wrangler,0
38478,23999,2022,hyundai,elantra,41498
38479,28999,2021,volkswagen,tiguan,48406
38480,31900,2017,porsche,macan,125350
38481,20990,2017,volkswagen,touareg,137898
38482,54999,2024,volkswagen,atlas cross sport,6015
38483,45546,2023,volkswagen,atlas,56643
38484,32487,2022,hyundai,elantra n,36185
38485,6988,2011,mazda,mazda3,157173
38486,51888,2024,infiniti,qx50,5040
38487,17980,2016,toyota,rav4,180822
38488,71998,2023,jeep,grand cherokee,0
38489,73946,2024,jeep,wrangler,20
38490,95459,2024,ram,2500,254
38491,65122,2024,chevrolet,colorado,0
38492,24899,2020,hyundai,sonata,54671
38493,27979,2022,buick,encore gx,72095
38494,56050,2023,ford,e-transit cargo van,102
38495,6991,2015,honda,civic,196910
38496,28995,2018,land rover,range rover velar,128000
38497,48825,2024,mazda,cx-50,12605
38498,25500,2022,ford,escape,74770
38499,29787,2020,toyota,prius prime,14177
38500,39997,2021,toyota,rav4,29450
38501,49390,2025,mini,countryman,90
38502,61888,2022,ford,f-150,15661
38503,18998,2017,hyundai,santa fe sport,120741
38504,34594,2023,ford,edge,60549
38505,36495,2020,hyundai,palisade,87800
38506,38913,2023,hyundai,santa cruz,30000
38507,33597,2019,ford,ranger,83852
38508,34900,2020,mercedes-benz,c-class,28897
38509,110990,2023,dodge,charger,3755
38510,157995,2020,porsche,911,16649
38511,11990,2016,jeep,cherokee,161774
38512,53995,2022,ram,1500,45684
38513,41194,2024,volkswagen,tiguan,90
38514,113888,2023,audi,sq7,11218
38515,9995,2014,fiat,500,104500
38516,24625,2022,mitsubishi,eclipse cross,82872
38517,32000,2023,hyundai,tucson,35281
38518,23495,2022,ford,escape,83618
38519,18949,2018,hyundai,tucson,30995
38520,30995,2020,audi,q5,82562
38521,18990,2018,subaru,forester,152000
38522,85995,2021,mercedes-benz,gle,87110
38523,100698,2024,ford,unspecified,0
38524,41195,2024,volkswagen,tiguan,6
38525,25498,2024,nissan,versa,10
38526,34980,2022,nissan,frontier,99258
38527,19870,2016,bmw,5 series,78273
38528,24788,2020,nissan,altima,98490
38529,66995,2022,jeep,grand cherokee,30099
38530,66545,2024,jeep,grand cherokee,20
38531,80223,2024,jeep,wrangler,17
38532,22899,2022,ford,escape,89154
38533,42659,2022,jeep,grand cherokee l,62510
38534,57888,2023,land rover,range rover velar,14388
38535,16850,2017,hyundai,tucson,149019
38536,29277,2020,ford,mustang,27747
38537,28009,2018,jeep,grand cherokee,112016
38538,28009,2018,mercedes-benz,e-class,112016
38539,8888,2013,honda,pilot,209770
38540,121245,2024,ford,f-450 super duty,10
38541,32395,2024,kia,sportage,5660
38542,39910,2016,audi,s7,68997
38543,47786,2024,buick,envision,10
38544,12994,2017,ford,escape,114733
38545,13995,2017,jeep,cherokee,157620
38546,67888,2024,mercedes-benz,c-class,929
38547,14900,2017,hyundai,tucson,168961
38548,56500,2022,ram,1500 classic,26
38549,27995,2018,audi,q7,111454
38550,22900,2016,bmw,x3,134700
38551,21888,2020,ford,edge,94999
38552,32000,2020,ford,f-150,159784
38553,52779,2024,jeep,wrangler,6867
38554,59000,2024,jeep,wrangler,3615
38555,12977,2017,nissan,versa note,56426
38556,37500,2020,acura,mdx,62512
38557,15512,2016,land rover,discovery sport,162168
38558,29900,2022,dodge,charger,77898
38559,66509,2024,ford,f-150,128
38560,24995,2019,dodge,grand caravan,113262
38561,66924,2024,volkswagen,id.4,90
38562,37996,2023,ford,escape,17539
38563,16444,2017,kia,sorento,120987
38564,21495,2018,jeep,compass,129235
38565,53225,2024,jeep,grand cherokee l,11
38566,60570,2024,ford,f-150,23
38567,13495,2016,honda,cr-v,249127
38568,54995,2024,ram,1500,1500
38569,14341,2016,mercedes-benz,gla,181817
38570,76299,2025,ram,1500,0
38571,54888,2016,audi,rs 7,96276
38572,103955,2024,ram,3500,0
38573,34000,2023,chevrolet,bolt ev,4158
38574,18999,2019,nissan,qashqai,92000
38575,36030,2021,ford,mustang mach-e,59922
38576,82370,2023,ford,e-transit cargo van,125
38577,37310,2024,ford,bronco sport,0
38578,69627,2025,bmw,x3,90
38579,11990,2017,hyundai,sonata,142329
38580,48912,2022,dodge,durango,41073
38581,67067,2024,cadillac,xt6,250
38582,30912,2020,land rover,range rover evoque,119470
38583,78262,2024,jeep,grand cherokee l,0
38584,25994,2014,mercedes-benz,e-class,77718
38585,35586,2022,volkswagen,golf gti,12068
38586,37450,2021,toyota,highlander,109000
38587,33798,2019,mercedes-benz,glc,62250
38588,38500,2020,lexus,rx,52980
38589,44996,2023,jeep,wrangler,31563
38590,74686,2024,ford,f-150,0
38591,64995,2024,ford,bronco,13291
38592,42855,2024,dodge,hornet,3956
38593,74998,2021,mercedes-benz,gle,78139
38594,55933,2024,hyundai,ioniq 6,8300
38595,55765,2024,ford,f-150,25
38596,25990,2017,bmw,x5,154898
38597,37339,2024,kia,seltos,0
38598,50943,2023,mercedes-benz,glb250,7300
38599,36950,2023,nissan,murano,27994
38600,46998,2023,audi,q4 e-tron,23239
38601,88888,2024,audi,q7,11256
38602,22978,2021,kia,soul,86814
38603,93900,2022,tesla,model s,14645
38604,27888,2020,chevrolet,traverse,81174
38605,47497,2023,bmw,x3,32828
38606,36495,2024,volkswagen,taos,11022
38607,43941,2018,porsche,cayenne,58485
38608,14885,2013,land rover,range rover sport,177000
38609,75998,2023,bmw,m2,9888
38610,26440,2020,audi,a4,79284
38611,23998,2018,acura,tlx,100007
38612,33244,2025,kia,seltos,90
38613,13999,2011,jeep,grand cherokee,129345
38614,59699,2024,jeep,wrangler,1084
38615,22106,2022,hyundai,elantra,76461
38616,39495,2020,lexus,rx,76811
38617,48999,2022,audi,s4,84320
38618,138261,2022,bmw,m8,11051
38619,22995,2020,kia,sportage,114628
38620,25987,2018,honda,pilot,90209
38621,24990,2017,ram,1500,94852
38622,39410,2025,chevrolet,trailblazer,50
38623,7345,2015,chevrolet,cruze,159941
38624,27950,2020,lincoln,corsair,89307
38625,16999,2017,nissan,murano,133835
38626,53998,2021,toyota,sienna,94120
38627,28980,2020,kia,sorento,74933
38628,33498,2021,volkswagen,atlas,135240
38629,25900,2017,mercedes-benz,c-class,108000
38630,27999,2021,mazda,cx-9,106638
38631,28998,2023,ford,bronco sport,51002
38632,28000,2020,mitsubishi,outlander phev,66904
38633,28450,2022,ford,edge,85000
38634,39998,2015,bmw,m4,132745
38635,110321,2019,porsche,panamera,50731
38636,49880,2022,bmw,x5,60951
38637,57888,2023,land rover,range rover velar,14388
38638,25999,2021,toyota,corolla,51500
38639,16000,2011,ram,2500,194000
38640,57999,2023,ford,f-150,33544
38641,25492,2022,subaru,legacy,48322
38642,28850,2019,mercedes-benz,c-class,86000
38643,24995,2020,hyundai,tucson,85254
38644,142247,2023,porsche,taycan,5944
38645,34888,2021,lexus,nx,32454
38646,19979,2019,hyundai,santa fe,99556
38647,59370,2022,jeep,grand cherokee,209
38648,78952,2021,ford,f-250,96564
38649,10500,2014,mini,cooper countryman,182000
38650,24880,2019,jeep,cherokee,102000
38651,53988,2024,dodge,hornet,60
38652,62725,2024,jeep,wrangler,84
38653,64948,2024,jeep,gladiator,13
38654,24999,2021,ford,escape,71927
38655,86675,2024,ram,2500,0
38656,7990,2015,hyundai,santa fe,239311
38657,18990,2019,honda,cr-v,181855
38658,35999,2023,dodge,hornet,62
38659,21900,2023,kia,forte,41470
38660,13784,2016,hyundai,santa fe sport,134971
38661,42394,2025,kia,niro,10
38662,84995,2022,ram,3500,86633
38663,12500,2012,gmc,sierra 1500,212000
38664,66900,2023,ford,f-150,22753
38665,28987,2021,honda,civic sedan,80182
38666,38999,2021,volvo,xc60,82342
38667,43004,2023,hyundai,santa fe,25
38668,9990,2016,volkswagen,jetta,160651
38669,27595,2022,hyundai,santa fe,79867
38670,48900,2022,mercedes-benz,c-class,34183
38671,87995,2022,audi,sq8,44195
38672,54245,2024,audi,q5,11731
38673,38300,2023,genesis,g70,14645
38674,18985,2015,ford,transit cargo van,193000
38675,27985,2020,ford,transit cargo van,171000
38676,27750,2021,subaru,ascent,84931
38677,55998,2024,chrysler,pacifica,18
38678,20798,2021,nissan,sentra,56789
38679,56999,2024,jeep,wrangler,12224
38680,27974,2024,mitsubishi,rvr,150
38681,26998,2021,mazda,cx-5,44470
38682,74910,2020,mercedes-benz,e-class,15950
38683,65607,2025,ram,1500,25
38684,47958,2021,toyota,tundra,51723
38685,74995,2024,audi,q8 e-tron,21095
38686,22999,2019,honda,civic sedan,54500
38687,73227,2025,acura,mdx,609
38688,31599,2023,ford,edge,73982
38689,56978,2025,audi,q5,90
38690,44888,2021,lexus,rx,107350
38691,22899,2021,ford,escape,86411
38692,27495,2022,volkswagen,jetta gli,45050
38693,75749,2024,ram,3500,22
38694,126888,2022,land rover,range rover sport,10888
38695,48990,2024,dodge,hornet,35
38696,40950,2023,ford,explorer,62579
38697,41195,2024,volkswagen,tiguan,15
38698,35658,2021,dodge,durango,105111
38699,39995,2020,genesis,g80,64050
38700,26800,2021,chevrolet,bolt ev,42468
38701,76920,2024,ford,mustang,3
38702,50975,2024,kia,sorento,13440
38703,17995,2016,honda,civic sedan,149000
38704,36495,2020,audi,s5,96597
38705,17990,2010,bmw,z4,78998
38706,61800,2019,chevrolet,unspecified,121797
38707,14980,2018,nissan,altima,159488
38708,45500,2023,toyota,tacoma,33426
38709,62990,2023,bmw,x5,42722
38710,43975,2021,genesis,gv80,58352
38711,65394,2024,kia,ev6,25
38712,267800,2022,porsche,911,3315
38713,30000,2023,toyota,corolla,40854
38714,39999,2024,audi,a3,8385
38715,73999,2024,jeep,wrangler,7507
38716,12495,2017,dodge,journey,141191
38717,17250,2021,nissan,qashqai,144000
38718,18990,2019,honda,cr-v,181855
38719,23984,2020,mazda,cx-5,63167
38720,40995,2024,ford,edge,20848
38721,34433,2022,ford,maverick,56007
38722,48888,2022,audi,e-tron sportback,25007
38723,90849,2024,ford,f-150,15
38724,62769,2022,gmc,sierra 1500,53132
38725,27995,2016,ram,1500,135732
38726,42964,2024,nissan,rogue,1550
38727,3500,1999,ford,explorer,210
38728,23500,2020,honda,civic sedan,52863
38729,35999,2020,audi,sq5,107295
38730,41985,2021,ford,f-150,75783
38731,70167,2024,jeep,wrangler,35
38732,19888,2017,bmw,x1,95000
38733,127038,2024,cadillac,escalade,12500
38734,24495,2018,infiniti,qx60,96239
38735,57260,2023,dodge,charger,0
38736,3555,2008,nissan,rogue,128785
38737,64867,2024,ford,f-150,20
38738,41233,2020,land rover,range rover velar,96142
38739,32395,2024,kia,sportage,22
38740,45572,2022,jeep,wrangler,41156
38741,58188,2017,bmw,x6 m,41300
38742,18999,2016,mercedes-benz,glc,151000
38743,23998,2021,honda,cr-v,68195
38744,35507,2019,acura,mdx,85329
38745,16998,2020,kia,forte,84812
38746,22812,2018,jeep,wrangler,259885
38747,24688,2022,toyota,corolla,83949
38748,24980,2022,volkswagen,taos,88397
38749,21495,2022,chevrolet,malibu,56132
38750,38000,2023,nissan,murano,42002
38751,18491,2014,bmw,3 series,81000
38752,11999,2013,honda,accord sedan,150070
38753,26000,2017,ford,mustang,49831
38754,9978,2014,mazda,mazda3,107328
38755,135688,2024,mercedes-benz,gls,1250
38756,41994,2025,kia,sorento,12
38757,57965,2025,bmw,x1,5175
38758,60480,2025,dodge,durango,10
38759,92392,2024,gmc,yukon xl,12
38760,21750,2023,nissan,versa,41070
38761,62911,2023,volvo,v90 cross country,2150
38762,17999,2020,hyundai,elantra,137670
38763,28950,2019,mini,3 door,74000
38764,26996,2022,ford,edge,80053
38765,56445,2023,ford,f-150,25
38766,28888,2016,lexus,rx,136604
38767,58997,2024,jeep,grand cherokee l,45
38768,32954,2022,ford,edge,82767
38769,60853,2024,jeep,wrangler,0
38770,37999,2021,volvo,xc60,61907
38771,23850,2022,toyota,corolla,107000
38772,88930,2022,audi,e-tron gt,19980
38773,59800,2022,mercedes-benz,c-class,25411
38774,53495,2023,mercedes-benz,glc,34579
38775,57694,2024,chevrolet,silverado 1500,15
38776,17995,2015,ford,transit cargo van,168000
38777,39990,2020,ford,f-150,132000
38778,43995,2022,audi,q5,50710
38779,55172,2021,ford,f-250,182785
38780,30895,2020,cadillac,xt4,64681
38781,22995,2022,ford,escape,82162
38782,29447,2022,ford,edge,94388
38783,34995,2022,subaru,legacy,42320
38784,56812,2023,cadillac,xt6,40826
38785,97995,2023,bmw,x7,19125
38786,6999,2010,mazda,mazda3,207176
38787,59699,2024,jeep,wrangler,1084
38788,30399,2021,hyundai,palisade,101095
38789,17507,2016,volkswagen,tiguan,112983
38790,8988,2017,kia,rio,103080
38791,18885,2019,infiniti,qx60,176000
38792,28490,2022,chevrolet,bolt euv,70374
38793,67342,2024,audi,a5,90
38794,57999,2025,mazda,cx-70 mhev,5137
38795,31732,2024,gmc,terrain,18604
38796,22880,2020,honda,civic sedan,46000
38797,81175,2023,ram,1500,96
38798,9250,2014,volkswagen,tiguan,128593
38799,72010,2024,ford,f-150,1898
38800,74999,2022,lexus,gx,37838
38801,44995,2019,toyota,tacoma,50089
38802,50995,2023,ram,1500 classic,50
38803,33418,2023,volkswagen,taos,12988
38804,29990,2020,audi,q5,101025
38805,21250,2017,audi,a4,123000
38806,18990,2015,honda,odyssey,127000
38807,27495,2020,volkswagen,tiguan,50373
38808,142247,2023,porsche,taycan,5944
38809,56794,2024,kia,niro ev,20
38810,89999,2022,ford,f-150,20802
38811,24912,2019,ford,fusion hybrid,82593
38812,21495,2018,bmw,i3,73003
38813,38500,2023,ford,explorer,65000
38814,39995,2023,dodge,challenger,16454
38815,24788,2020,nissan,rogue,28795
38816,37732,2024,ford,bronco sport,85
38817,59999,2024,jeep,wrangler,1424
38818,25999,2018,mercedes-benz,cla,73992
38819,33995,2020,gmc,terrain,31120
38820,24490,2019,subaru,ascent,98392
38821,75888,2020,land rover,range rover velar,50806
38822,35775,2023,hyundai,santa fe,15561
38823,40509,2021,jeep,wrangler,41529
38824,89888,2024,dodge,durango,0
38825,15900,2019,hyundai,tucson,101718
38826,34965,2019,acura,mdx,64135
38827,33995,2020,bmw,x3,47900
38828,34000,2023,nissan,rogue,48771
38829,23850,2021,toyota,corolla,83000
38830,68499,2023,mercedes-benz,glc,9000
38831,64867,2024,ford,f-150,20
38832,70500,2024,bmw,5 series,6132
38833,32988,2023,hyundai,tucson,30438
38834,31995,2020,chrysler,pacifica,101466
38835,63538,2025,ram,1500,23
38836,64473,2019,land rover,range rover,41452
38837,59899,2014,mercedes-benz,sl-class,79000
38838,63481,2017,mercedes-benz,c-class,40021
38839,56988,2024,chevrolet,silverado 1500,15
38840,133800,2023,porsche,taycan,3300
38841,12995,2016,bmw,4 series,218134
38842,57997,2024,audi,a4,5259
38843,31880,2020,audi,a4,39900
38844,180357,2024,bmw,i7,2500
38845,19995,2021,mazda,cx-3,110291
38846,25888,2018,honda,clarity plug-in hybrid,49998
38847,27900,2022,chevrolet,trailblazer,46522
38848,35395,2023,toyota,rav4,17054
38849,31995,2019,land rover,discovery,108366
38850,42995,2020,toyota,highlander,64732
38851,21985,2022,kia,rio5,40218
38852,35000,2018,jaguar,xj,64600
38853,47495,2021,toyota,tacoma,44901
38854,64867,2024,ford,f-150,20
38855,35900,2021,bmw,x3,55784
38856,32995,2022,volkswagen,atlas cross sport,100561
38857,36899,2023,bmw,3 series,69385
38858,7990,2018,chevrolet,sonic,194224
38859,30950,2019,bmw,3 series,52207
38860,50039,2024,ford,bronco sport,19
38861,28880,2024,volkswagen,taos,17476
38862,8945,2012,mazda,mazda3,220603
38863,41858,2020,chevrolet,silverado 1500,129987
38864,27895,2018,alfa romeo,stelvio,56375
38865,17652,2014,toyota,venza,108464
38866,102779,2024,gmc,yukon,10
38867,39900,2012,bmw,6 series,36295
38868,59496,2024,audi,q5,9846
38869,26950,2020,mazda,cx-9,103000
38870,17200,2016,bmw,3 series,96999
38871,82999,2023,mercedes-benz,e-class,90
38872,8477,2016,mazda,mazda3,189053
38873,43932,2022,buick,enclave,23350
38874,18999,2019,nissan,rogue,140676
38875,15995,2016,land rover,discovery sport,128000
38876,32995,2020,cadillac,xt5,81091
38877,78789,2022,mercedes-benz,gle,56233
38878,24628,2023,mitsubishi,rvr,32818
38879,12990,2020,hyundai,elantra,192019
38880,30997,2023,toyota,rav4,73825
38881,48719,2023,ram,1500 classic,0
38882,26498,2020,gmc,savana cargo van,91160
38883,59998,2024,chevrolet,silverado 1500,287
38884,15500,2018,mitsubishi,mirage,74758
38885,10777,2011,bmw,3 series,210345
38886,25495,2022,hyundai,elantra,57098
38887,35607,2023,mazda,cx-50,37479
38888,35990,2022,hyundai,elantra n,28945
38889,40410,2024,ford,bronco sport,25
38890,41557,2024,ford,bronco sport,17
38891,39900,2023,buick,envision,23036
38892,49499,2024,volvo,xc40,37315
38893,35699,2022,toyota,rav4,38589
38894,21960,2020,kia,soul,61841
38895,35903,2019,ram,1500,126707
38896,55815,2024,ram,1500 classic,0
38897,15990,2013,audi,q5,108828
38898,50298,2024,chrysler,grand caravan,10
38899,102000,2021,chevrolet,corvette,10107
38900,53275,2024,gmc,sierra 1500,15
38901,57700,2024,ram,1500,10
38902,59671,2024,jeep,grand cherokee,2
38903,60032,2024,ram,1500 classic,20
38904,60144,2024,ford,f-150,10
38905,62899,2023,cadillac,lyriq,28025
38906,58498,2024,gmc,sierra 1500,22
38907,66369,2024,jeep,wrangler,15
38908,43995,2023,ram,1500 classic,32039
38909,111704,2024,chevrolet,corvette,5
38910,55494,2025,kia,sorento,20
38911,40958,2023,kia,niro ev,13671
38912,12979,2019,hyundai,ioniq,153519
38913,78184,2024,jeep,wrangler,21
38914,80005,2024,jeep,grand cherokee l,16
38915,82632,2024,jeep,grand cherokee l,66
38916,84323,2024,chevrolet,silverado ev,572
38917,90999,2024,jeep,wagoneer,21
38918,168339,2025,bmw,7 series,90
38919,13869,2013,bmw,5 series,176000
38920,33887,2022,chrysler,300,79397
38921,38900,2020,mercedes-benz,c-class,52911
38922,24950,2017,chevrolet,silverado 1500,144786
